tX,tY,tZ,rX,rY,rZ,rW,time(s)
0.6158441,9.735792,-2.909494,-0.03683969,0.03465748,0.0012784,0.9987192,64.9668
0.6160609,9.735386,-2.908838,-0.02704298,0.02180648,0.000590086,0.9993962,65.00013
0.6162997,9.73543,-2.90824,-0.01744953,0.01853988,0.0003236234,0.9996759,65.03346
0.6163231,9.735054,-2.907418,-0.01047067,0.01505172,0.0001576245,0.9998319,65.0668
0.6160405,9.735398,-2.906379,-0.009380162,0.01439743,0.0001350641,0.9998523,65.10013
0.6165404,9.735126,-2.905301,-0.01221591,0.01396072,0.0001705885,0.999828,65.13346
0.6164325,9.734799,-2.904119,-0.02290384,0.01221338,0.000279814,0.9996631,65.16679
0.6165411,9.734792,-2.903563,-0.05560088,0.01023737,0.0005700886,0.9984004,65.20013
0.6163974,9.734859,-2.902194,-0.08302332,0.00760898,0.0006339252,0.9965184,65.23346
0.6165813,9.735482,-2.901014,-0.1138518,0.005635023,0.0006457567,0.9934815,65.26679
0.6165411,9.736192,-2.900466,-0.1294358,0.0116812,0.001524866,0.9915178,65.30013
0.6167318,9.73686,-2.899679,-0.1292184,0.01233047,0.001606882,0.9915382,65.33346
0.6168312,9.736977,-2.899069,-0.1290021,0.0123308,0.001604229,0.9915664,65.36679
0.6170213,9.737425,-2.897826,-0.1290021,0.0123308,0.001604229,0.9915664,65.40013
0.6167217,9.737539,-2.897273,-0.1290021,0.0123308,0.001604229,0.9915664,65.43346
0.6167917,9.737353,-2.896265,-0.1294365,0.01124853,0.00146842,0.9915229,65.4668
0.6168928,9.737501,-2.894858,-0.1512602,-0.003235221,-0.0004950762,0.9884887,65.50013
0.6170462,9.737386,-2.893423,-0.1719213,-0.009456635,-0.001650453,0.9850639,65.53346
0.6165599,9.737651,-2.892612,-0.1800781,-0.01137391,-0.002082378,0.9835844,65.5668
0.616797,9.738112,-2.891679,-0.1809354,-0.01180118,-0.002171248,0.9834218,65.60013
0.6163157,9.738737,-2.891155,-0.182219,-0.01329979,-0.00246498,0.9831649,65.63346
0.6166473,9.738658,-2.890008,-0.183488,-0.01908621,-0.003563255,0.9828303,65.66679
0.616982,9.738818,-2.889137,-0.1832189,-0.03066453,-0.005717963,0.9825771,65.70013
0.6168114,9.739634,-2.888684,-0.1738334,-0.05218087,-0.009224415,0.9833484,65.73346
0.6163559,9.739848,-2.887741,-0.1572468,-0.05727601,-0.009135723,0.9858547,65.76679
0.616313,9.739768,-2.887215,-0.1368088,-0.05400082,-0.007469207,0.9890963,65.80013
0.6163513,9.739638,-2.886652,-0.1197642,-0.05066083,-0.00611946,0.9914901,65.83347
0.6166296,9.740205,-2.885658,-0.1065945,-0.04380421,-0.004700661,0.9933261,65.8668
0.617035,9.74012,-2.884285,-0.08926025,-0.03910327,-0.003507078,0.9952343,65.90013
0.6172748,9.740752,-2.883565,-0.08991456,-0.03823251,-0.003454208,0.9952094,65.93346
0.6167035,9.740596,-2.88305,-0.09013322,-0.03779751,-0.003423214,0.9952064,65.9668
0.6164929,9.74029,-2.882254,-0.09013322,-0.03779751,-0.003423214,0.9952064,66.00013
0.6167403,9.740615,-2.881639,-0.09013322,-0.03779751,-0.003423214,0.9952064,66.03346
0.6170914,9.741094,-2.881011,-0.08991534,-0.0380154,-0.003434569,0.9952177,66.0668
0.6174871,9.740911,-2.880356,-0.08297394,-0.03521399,-0.00293377,0.9959251,66.10013
0.6173406,9.740644,-2.879759,-0.06559421,-0.0285147,-0.001875192,0.9974371,66.13346
0.6176522,9.741172,-2.878398,-0.04492064,-0.01721729,-0.0007742941,0.9988419,66.16679
0.6171464,9.74113,-2.877883,-0.03315438,-0.007631898,-0.0002532005,0.9994211,66.20013
0.6170383,9.741425,-2.877379,-0.03816777,-0.01068252,-0.0004080534,0.9992142,66.23346
0.6171097,9.741394,-2.876218,-0.04012947,-0.0111177,-0.000446558,0.9991326,66.26679
0.6171805,9.740991,-2.874901,-0.04121889,-0.01198906,-0.0004946291,0.999078,66.30013
0.6173685,9.741412,-2.874094,-0.04448555,-0.01612802,-0.0007182658,0.9988797,66.33347
0.6174642,9.741573,-2.873487,-0.04078014,-0.01678444,-0.0006851256,0.9990269,66.3668
0.6172708,9.741434,-2.872931,-0.02770008,-0.01613779,-0.0004472435,0.999486,66.40013
0.6171741,9.741014,-2.871884,-0.005453467,-0.01723444,-9.399652E-05,0.9998366,66.43346
0.6174489,9.740802,-2.871062,0.0141753,-0.02617472,0.0003712177,0.9995568,66.4668
0.6170235,9.740914,-2.869698,0.01679167,-0.02726397,0.0004580319,0.9994871,66.50013
0.6173468,9.740862,-2.868905,0.01613751,-0.02726427,0.0004402101,0.9994979,66.53346
0.6173275,9.740873,-2.86766,0.01570135,-0.02726446,0.0004283041,0.9995049,66.5668
0.617582,9.7412,-2.867026,0.01373869,-0.02748328,0.0003777742,0.9995278,66.60013
0.6170371,9.741108,-2.865818,0.01330256,-0.02748345,0.000365749,0.9995337,66.63346
0.6167162,9.741265,-2.865195,0.01963282,-0.008507133,0.0001670718,0.9997711,66.66679
0.616907,9.74076,-2.864506,0.03377336,0.04599011,-0.0015558,0.9983696,66.70013
0.6170409,9.741029,-2.86394,0.04281153,0.08446898,-0.003632605,0.9954994,66.73347
0.6171033,9.741415,-2.862887,0.04726522,0.1076602,-0.005124182,0.9930505,66.7668
0.617502,9.741293,-2.861855,0.04768486,0.1102573,-0.005295992,0.9927444,66.80013
0.618188,9.74126,-2.861145,0.04746705,0.1104751,-0.005282342,0.9927307,66.83347
0.6181613,9.741495,-2.860445,0.04724935,0.1106928,-0.005268544,0.9927169,66.8668
0.6184066,9.740975,-2.859709,0.04724935,0.1106928,-0.005268544,0.9927169,66.90013
0.6188088,9.740981,-2.858916,0.04724935,0.1106928,-0.005268544,0.9927169,66.93346
0.6185862,9.740656,-2.857534,0.04812142,0.1096053,-0.005312651,0.9927955,66.9668
0.6189256,9.740823,-2.856948,0.05177517,0.1143477,-0.005967677,0.9920728,67.00013
0.6196337,9.740558,-2.855807,0.05411522,0.1206066,-0.006584585,0.9912024,67.03346
0.620014,9.740303,-2.854748,0.05875926,0.1352606,-0.008035928,0.9890336,67.0668
0.6199439,9.740262,-2.854025,0.06871763,0.1715099,-0.01199314,0.9827098,67.10013
0.6205097,9.739937,-2.852775,0.07455902,0.1975108,-0.01506755,0.9773451,67.13346
0.6213008,9.739683,-2.852179,0.07552692,0.2036732,-0.01576117,0.9759941,67.1668
0.6212382,9.739374,-2.851543,0.07552692,0.2036732,-0.01576117,0.9759941,67.20013
0.6211431,9.739588,-2.850649,0.07552692,0.2036732,-0.01576117,0.9759941,67.23347
0.6215286,9.738957,-2.849658,0.07552692,0.2036732,-0.01576117,0.9759941,67.2668
0.6218902,9.738538,-2.848566,0.07490847,0.2024056,-0.01552984,0.9763091,67.30013
0.6221952,9.738736,-2.847907,0.06913431,0.203985,-0.01444286,0.9764231,67.33347
0.6225423,9.738415,-2.846567,0.05492878,0.1977734,-0.01110053,0.9786447,67.3668
0.6225451,9.737907,-2.845497,0.0363373,0.1679447,-0.006194949,0.985107,67.40013
0.6227435,9.738333,-2.844882,0.0257239,0.1341568,-0.003483683,0.9906201,67.43346
0.6229928,9.738391,-2.844056,0.02082567,0.1053728,-0.00220719,0.9942123,67.4668
0.6228073,9.73786,-2.843234,0.01913872,0.07800929,-0.001497895,0.9967678,67.50013
0.6226203,9.73738,-2.842711,0.01762572,0.07105072,-0.001255721,0.9973162,67.53346
0.6223534,9.737217,-2.842116,0.01761377,0.07996857,-0.001413286,0.9966407,67.5668
0.622334,9.737391,-2.84149,0.02323014,0.09755588,-0.002277732,0.9949564,67.60013
0.6220614,9.737532,-2.840041,0.02387977,0.09820561,-0.002357185,0.9948769,67.63347
0.6220812,9.737791,-2.839076,0.02452125,0.10211,-0.00251776,0.9944677,67.6668
0.6224351,9.737622,-2.83829,0.01041502,0.1038714,-0.001087785,0.9945357,67.70013
0.6227756,9.737416,-2.836902,-0.02017844,0.1038557,0.002107501,0.9943855,67.73347
0.6234609,9.737252,-2.835954,-0.04856762,0.1072201,0.005243927,0.9930345,67.7668
0.6239582,9.736977,-2.835328,-0.06459397,0.106905,0.006960094,0.9921445,67.80013
0.6242034,9.737359,-2.83392,-0.06502685,0.1069019,0.007006735,0.9921162,67.83347
0.6239978,9.737746,-2.833108,-0.06502685,0.1069019,0.007006735,0.9921162,67.8668
0.6238925,9.737794,-2.831937,-0.06088756,0.1108263,0.006802738,0.9919496,67.90013
0.6241809,9.738008,-2.831109,-0.05675137,0.1145327,0.006553769,0.9917755,67.93346
0.6245997,9.738139,-2.83051,-0.05653359,0.1147504,0.006541163,0.9917629,67.9668
0.6245058,9.737839,-2.829075,-0.05653359,0.1147504,0.006541163,0.9917629,68.00013
0.6244787,9.738419,-2.827721,-0.05653359,0.1147504,0.006541163,0.9917629,68.03346
0.6247888,9.738664,-2.826784,-0.06908852,0.1133613,0.007902145,0.9911174,68.0668
0.6245436,9.738538,-2.825467,-0.09571707,0.1074972,0.01039815,0.9895325,68.10014
0.6250972,9.738789,-2.824591,-0.1162121,0.1066124,0.01254767,0.9874063,68.13347
0.6255131,9.738697,-2.823682,-0.1303545,0.1107203,0.01465037,0.9851569,68.1668
0.625774,9.73919,-2.822391,-0.1324641,0.1132661,0.0152387,0.9845771,68.20013
0.6256572,9.739635,-2.821043,-0.1324641,0.1132661,0.0152387,0.9845771,68.23347
0.625747,9.739654,-2.820318,-0.1324641,0.1132661,0.0152387,0.9845771,68.2668
0.6257169,9.740163,-2.819466,-0.1324641,0.1132661,0.0152387,0.9845771,68.30013
0.6257521,9.740675,-2.818271,-0.1345879,0.1147356,0.01569134,0.9841115,68.33347
0.6261271,9.740852,-2.816961,-0.1357912,0.1198652,0.01655272,0.9833205,68.3668
0.626647,9.74119,-2.816144,-0.1317438,0.1422152,0.01910186,0.9808433,68.40013
0.6264222,9.741582,-2.815697,-0.121416,0.1765835,0.02195552,0.9765216,68.43346
0.6263165,9.742233,-2.814791,-0.1076239,0.2123689,0.02353957,0.9709597,68.4668
0.6263463,9.742922,-2.814281,-0.09537826,0.2382227,0.02351537,0.9662298,68.50014
0.6269237,9.742779,-2.813899,-0.09644261,0.2377753,0.02373317,0.9662291,68.53347
0.6273472,9.743294,-2.81296,-0.09644261,0.2377753,0.02373317,0.9662291,68.5668
0.62766,9.743315,-2.81257,-0.09644261,0.2377753,0.02373317,0.9662291,68.60014
0.6276484,9.743373,-2.811499,-0.09665859,0.2375593,0.02376395,0.9662598,68.63347
0.6285902,9.743226,-2.810711,-0.09691595,0.2356565,0.02362549,0.9667033,68.6668
0.6295063,9.743463,-2.809389,-0.09141988,0.2269188,0.02140021,0.9693773,68.70013
0.629868,9.743711,-2.808675,-0.07858899,0.1987254,0.01598909,0.9767683,68.73347
0.6301461,9.743753,-2.807778,-0.0621191,0.1859365,0.01177964,0.9805254,68.7668
0.6301548,9.743558,-2.806458,-0.05657488,0.1842882,0.01062602,0.9811851,68.80013
0.6308401,9.743241,-2.805324,-0.05209601,0.1826217,0.009690642,0.9817543,68.83347
0.6309903,9.742964,-2.80396,-0.03821036,0.1769508,0.006875128,0.9834537,68.8668
0.6316312,9.742713,-2.802777,-0.01654038,0.1744825,0.002931386,0.984517,68.90013
0.6320732,9.742458,-2.802137,-0.0002149343,0.1745071,3.808737E-05,0.9846559,68.93347
0.6321594,9.741992,-2.800961,0.005584478,0.1751487,-0.0009934902,0.9845257,68.9668
0.6325448,9.742384,-2.799948,0.004510552,0.1751497,-0.0008024275,0.9845311,69.00014
0.6329204,9.742641,-2.798973,0.003866151,0.1751502,-0.0006878078,0.9845339,69.03347
0.6336433,9.74252,-2.79767,0.003866151,0.1751502,-0.0006878078,0.9845339,69.0668
0.6341686,9.74261,-2.796977,0.003006995,0.1751508,-0.0005349517,0.9845369,69.10014
0.6341166,9.742212,-2.795543,0.003651351,0.1751503,-0.0006496012,0.9845347,69.13347
0.6343895,9.74264,-2.794456,0.007296503,0.17987,-0.00133419,0.9836624,69.1668
0.6348788,9.742366,-2.793136,0.01943749,0.2031741,-0.004034162,0.9789414,69.20013
0.6348617,9.742141,-2.79258,0.03031474,0.2354512,-0.007347882,0.9713855,69.23347
0.6351251,9.741764,-2.791242,0.03871857,0.262819,-0.01055583,0.9640102,69.2668
0.6355817,9.741941,-2.790351,0.04132929,0.2730769,-0.01174369,0.9610323,69.30013
0.6365839,9.741557,-2.789181,0.04132929,0.2730769,-0.01174369,0.9610323,69.33347
0.6374934,9.741643,-2.788366,0.04132673,0.2732866,-0.01175269,0.9609727,69.3668
0.6375572,9.741996,-2.787178,0.04132673,0.2732866,-0.01175269,0.9609727,69.40014
0.6379471,9.74224,-2.785988,0.04132673,0.2732866,-0.01175269,0.9609727,69.43347
0.6384914,9.742624,-2.785083,0.03965682,0.2726777,-0.01124978,0.9612219,69.4668
0.6393674,9.742946,-2.783965,0.04347928,0.2688552,-0.01214984,0.9621221,69.50014
0.639647,9.743256,-2.783327,0.05373877,0.2701781,-0.01510525,0.9611908,69.53347
0.6403515,9.743484,-2.782059,0.07646011,0.2749726,-0.02194262,0.9581558,69.5668
0.6409141,9.743142,-2.780797,0.09292103,0.2760142,-0.02682027,0.9562753,69.60014
0.641339,9.742956,-2.779993,0.1012625,0.2757697,-0.02922785,0.955428,69.63347
0.6414504,9.742311,-2.778737,0.103314,0.276747,-0.02994215,0.9549035,69.6668
0.642087,9.74254,-2.778022,0.100018,0.2755992,-0.02884504,0.9556199,69.70013
0.6422995,9.74185,-2.777348,0.100018,0.2755992,-0.02884504,0.9556199,69.73347
0.6423391,9.741582,-2.776183,0.100018,0.2755992,-0.02884504,0.9556199,69.7668
0.6424414,9.741331,-2.775792,0.1007191,0.2730777,-0.0287618,0.9562725,69.80013
0.6428524,9.741417,-2.774745,0.1105744,0.2773429,-0.03215092,0.9538451,69.83347
0.6433646,9.741687,-2.774155,0.121975,0.2887434,-0.03711691,0.9488792,69.86681
0.6439284,9.741157,-2.77304,0.1289628,0.3086233,-0.04227608,0.9414526,69.90014
0.6440141,9.741258,-2.7726,0.1304431,0.3208234,-0.04466057,0.9370499,69.93347
0.6442884,9.741122,-2.771486,0.1312527,0.3412976,-0.04819402,0.9294977,69.9668
0.6447592,9.740887,-2.771101,0.1304266,0.3640838,-0.05157363,0.9207454,70.00014
0.6452667,9.740615,-2.769939,0.1299485,0.3725052,-0.05276659,0.9173707,70.03347
0.6457018,9.740342,-2.769374,0.1299485,0.3725052,-0.05276659,0.9173707,70.0668
0.6459003,9.739739,-2.768818,0.1286384,0.3709833,-0.05197319,0.918217,70.10014
0.6462694,9.739039,-2.768383,0.1214454,0.3671754,-0.04842097,0.9209173,70.13347
0.6472527,9.738602,-2.767257,0.1035032,0.3597922,-0.04019815,0.926402,70.1668
0.6483184,9.73795,-2.766206,0.06657469,0.3708153,-0.02666163,0.9259336,70.20013
0.6488296,9.737789,-2.765324,0.04112295,0.381297,-0.01698115,0.9233814,70.23347
0.6492285,9.737679,-2.764973,0.03122428,0.3832698,-0.01296547,0.9230174,70.26681
0.6504288,9.73716,-2.764602,0.03044905,0.3810647,-0.01255792,0.9239615,70.30014
0.6508436,9.737377,-2.763954,0.03045177,0.3808632,-0.01255131,0.9240446,70.33347
0.6519476,9.73776,-2.76374,0.03045177,0.3808632,-0.01255131,0.9240446,70.36681
0.6526632,9.737432,-2.762738,0.03045177,0.3808632,-0.01255131,0.9240446,70.40014
0.6532205,9.736936,-2.76212,0.02863735,0.3808871,-0.01180345,0.9241026,70.43347
0.65416,9.73641,-2.761609,0.009484947,0.3798394,-0.003894866,0.9249957,70.4668
0.6544588,9.736824,-2.761219,-0.01146469,0.387284,0.004816324,0.9218766,70.50014
0.655495,9.736908,-2.760438,-0.02058613,0.4006472,0.009004593,0.915957,70.53347
0.6560688,9.737173,-2.759479,-0.01976597,0.4028519,0.008702397,0.9150103,70.5668
0.6569023,9.737175,-2.758662,-0.01976597,0.4028519,0.008702397,0.9150103,70.60014
0.6576788,9.736814,-2.758322,-0.01976597,0.4028519,0.008702397,0.9150103,70.63347
0.6587914,9.737001,-2.757615,-0.01976597,0.4028519,0.008702397,0.9150103,70.6668
0.6592795,9.736729,-2.75665,-0.02133831,0.4052301,0.009461373,0.9139167,70.70013
0.6598538,9.737259,-2.756119,-0.02995971,0.4152613,0.01368502,0.9091057,70.73347
0.6607747,9.737762,-2.755792,-0.0403666,0.4294899,0.01922137,0.9019642,70.76681
0.6616329,9.737657,-2.754801,-0.04616216,0.4415067,0.02275214,0.8957808,70.80014
0.6627212,9.737562,-2.75405,-0.04777056,0.4471192,0.02392167,0.8928775,70.83347
0.6631953,9.737266,-2.753366,-0.04539305,0.4487381,0.02283031,0.8922178,70.86681
0.6638574,9.737331,-2.753011,-0.03580538,0.451292,0.0181258,0.8914735,70.90014
0.6650046,9.737722,-2.752017,-0.017488,0.4544855,0.008925021,0.8905377,70.93347
0.6658251,9.738204,-2.751429,-0.007011175,0.4506685,0.003539681,0.8926569,70.9668
0.6663839,9.738157,-2.751117,0.007640652,0.4399228,-0.003743112,0.8979954,71.00014
0.6669963,9.738192,-2.750507,0.02363175,0.4299694,-0.01125908,0.9024639,71.03347
0.6681049,9.737753,-2.750052,0.03233039,0.4276751,-0.01530838,0.9032245,71.0668
0.669367,9.737581,-2.74941,0.0472157,0.4228331,-0.02206719,0.9047077,71.10014
0.6702763,9.737514,-2.748862,0.06788556,0.4119546,-0.0307942,0.9081501,71.13347
0.6708092,9.736986,-2.747794,0.07792404,0.4028729,-0.03444985,0.9112818,71.16681
0.6718896,9.737181,-2.747033,0.07396848,0.4024226,-0.0326432,0.9118767,71.20014
0.6729398,9.73656,-2.746305,0.07396848,0.4024226,-0.0326432,0.9118767,71.23347
0.6735321,9.736355,-2.746034,0.07257582,0.402472,-0.03202856,0.9119886,71.26681
0.6739639,9.73625,-2.745526,0.07226789,0.3998977,-0.03164816,0.9131581,71.30014
0.6751682,9.736089,-2.745127,0.07936656,0.396257,-0.0344066,0.9140556,71.33347
0.6759008,9.735526,-2.743957,0.09310992,0.3913175,-0.03983474,0.9146663,71.36681
0.6768327,9.735765,-2.743005,0.1193301,0.3842548,-0.05016175,0.9141075,71.40014
0.6776594,9.735073,-2.741873,0.1361856,0.381281,-0.05689771,0.9126012,71.43347
0.6784287,9.735197,-2.741052,0.1369818,0.3812312,-0.05723046,0.912482,71.4668
0.6796068,9.735147,-2.740319,0.1369818,0.3812312,-0.05723046,0.912482,71.50014
0.679914,9.734814,-2.739207,0.1369818,0.3812312,-0.05723046,0.912482,71.53347
0.6810612,9.734827,-2.738132,0.135974,0.3814925,-0.05684426,0.9125477,71.5668
0.6821929,9.734776,-2.737872,0.1355367,0.3789397,-0.05621035,0.9137149,71.60014
0.6826228,9.734495,-2.737644,0.1407343,0.3720573,-0.05718197,0.915695,71.63348
0.6829814,9.733804,-2.736835,0.1506166,0.3638597,-0.05974729,0.9172519,71.66681
0.6836739,9.733799,-2.736636,0.1661179,0.3498544,-0.06318511,0.9197904,71.70014
0.6841834,9.733517,-2.735853,0.1794459,0.3365264,-0.06549022,0.9220957,71.73347
0.6848047,9.732694,-2.734721,0.1888548,0.3254345,-0.06650618,0.9241229,71.76681
0.6854444,9.732774,-2.734207,0.1935098,0.3220887,-0.06743443,0.9242649,71.80014
0.6862487,9.73281,-2.733205,0.1966823,0.3198504,-0.06805921,0.9243267,71.83347
0.6867586,9.732642,-2.732559,0.1973616,0.3187975,-0.06805331,0.924546,71.86681
0.6874492,9.731915,-2.731993,0.1964445,0.3148481,-0.0667794,0.9261861,71.90014
0.6877671,9.731627,-2.731112,0.185842,0.2983945,-0.05935431,0.9342915,71.93347
0.6880093,9.731062,-2.730263,0.1830498,0.2806323,-0.0546129,0.9406145,71.9668
0.6888642,9.730638,-2.729511,0.1816604,0.2798942,-0.05402577,0.9411376,72.00014
0.6894467,9.730683,-2.728245,0.1757435,0.2867785,-0.0536043,0.9402122,72.03347
0.6902788,9.730479,-2.727909,0.1516226,0.316885,-0.05139506,0.9348546,72.06681
0.6907786,9.730457,-2.726776,0.1322665,0.3450834,-0.04918945,0.9279027,72.10014
0.6917974,9.729949,-2.726161,0.1299972,0.349843,-0.04908936,0.9264453,72.13348
0.6926143,9.729265,-2.725664,0.1342071,0.3502203,-0.05077948,0.925611,72.16681
0.6927601,9.729195,-2.725405,0.136428,0.3500975,-0.0516198,0.9252863,72.20014
0.6938396,9.728657,-2.724195,0.136428,0.3500975,-0.0516198,0.9252863,72.23347
0.6940464,9.728675,-2.723009,0.136428,0.3500975,-0.0516198,0.9252863,72.26681
0.6944557,9.728673,-2.721962,0.1347795,0.3507928,-0.05109692,0.9252936,72.30014
0.6952539,9.728647,-2.721253,0.1257448,0.3540953,-0.04811156,0.9254675,72.33347
0.6954743,9.727903,-2.720102,0.113753,0.3645551,-0.04492313,0.9231153,72.36681
0.6962488,9.727213,-2.719469,0.1032921,0.3864702,-0.04360569,0.9154617,72.40014
0.6974078,9.726596,-2.719213,0.100585,0.3973346,-0.0438661,0.9110892,72.43347
0.6980194,9.726123,-2.718984,0.1018614,0.4036071,-0.04527172,0.9081168,72.4668
0.6990449,9.726157,-2.718016,0.1035941,0.4045075,-0.04617712,0.9074743,72.50014
0.6993521,9.725911,-2.717043,0.1035941,0.4045075,-0.04617712,0.9074743,72.53348
0.7003312,9.725437,-2.716307,0.1035941,0.4045075,-0.04617712,0.9074743,72.56681
0.7005952,9.725221,-2.715543,0.1014978,0.4146613,-0.04660323,0.903096,72.60014
0.7015703,9.725086,-2.714668,0.1004526,0.4307606,-0.04831746,0.8955557,72.63348
0.7020309,9.725024,-2.713679,0.09941289,0.4528874,-0.05089942,0.8845447,72.66681
0.7024226,9.724748,-2.712874,0.09880454,0.4728038,-0.05345124,0.8739778,72.70014
0.7028957,9.724469,-2.712828,0.09851158,0.4775636,-0.05398929,0.8713861,72.73347
0.703607,9.724368,-2.712789,0.09851158,0.4775636,-0.05398929,0.8713861,72.76681
0.7040335,9.7244,-2.712395,0.09812801,0.4745539,-0.05333453,0.8731122,72.80014
0.7050569,9.724208,-2.712106,0.09454768,0.4675351,-0.05037773,0.8774588,72.83347
0.7054141,9.723726,-2.711853,0.08571032,0.4572803,-0.04433313,0.8840718,72.86681
0.7059321,9.723566,-2.71109,0.0642285,0.4325555,-0.03091106,0.8987854,72.90014
0.7071953,9.723227,-2.710841,0.05043999,0.4201864,-0.02340004,0.9057328,72.93348
0.7075589,9.722975,-2.710207,0.04576603,0.417336,-0.02105001,0.907355,72.96681
0.7078487,9.722528,-2.709455,0.04555892,0.4177365,-0.02097881,0.9071828,73.00014
0.7082005,9.722378,-2.708384,0.04672761,0.4185001,-0.02156639,0.9067575,73.03348
0.7085058,9.722043,-2.708182,0.04673698,0.4181044,-0.02154604,0.90694,73.06681
0.7095672,9.722316,-2.707536,0.04674638,0.4177086,-0.02152562,0.9071224,73.10014
0.7105328,9.72227,-2.707253,0.04674638,0.4177086,-0.02152562,0.9071224,73.13348
0.7117685,9.722146,-2.706552,0.04536104,0.417741,-0.02088767,0.9071927,73.16681
0.7127104,9.722332,-2.705823,0.04576603,0.417336,-0.02105001,0.907355,73.20014
0.7134672,9.722455,-2.705394,0.04576603,0.417336,-0.02105001,0.907355,73.23347
0.7142805,9.722337,-2.70444,0.04517215,0.4173497,-0.02077687,0.9073848,73.26681
0.7148781,9.722275,-2.704046,0.03110272,0.4182156,-0.01433033,0.9077021,73.30014
0.7157214,9.722356,-2.703248,0.02317579,0.4187209,-0.0106903,0.9077563,73.33347
0.7163932,9.722607,-2.702501,0.0162437,0.4187903,-0.007492721,0.9079068,73.36681
0.7172404,9.722447,-2.701883,0.009700052,0.4202196,-0.004492342,0.9073595,73.40015
0.7181745,9.722788,-2.70129,0.009700052,0.4202196,-0.004492342,0.9073595,73.43348
0.7185674,9.722604,-2.701064,0.006720424,0.4231992,-0.003139138,0.9060063,73.46681
0.7194929,9.722234,-2.700784,-0.0009834319,0.4330685,0.0004724562,0.9013604,73.50014
0.719803,9.722209,-2.700452,-0.0009835511,0.4326752,0.0004720092,0.9015492,73.53348
0.7209597,9.72177,-2.700291,-0.0009835511,0.4326752,0.0004720092,0.9015492,73.56681
0.7218409,9.722095,-2.69947,-0.0009835511,0.4326752,0.0004720092,0.9015492,73.60014
0.7225867,9.722253,-2.698764,-0.0009835511,0.4326752,0.0004720092,0.9015492,73.63348
0.7236792,9.722634,-2.697904,-0.0009835511,0.4326752,0.0004720092,0.9015492,73.66681
0.7241175,9.722817,-2.696996,-0.01316945,0.4338088,0.006341547,0.9008864,73.70014
0.7245823,9.722385,-2.696333,-0.03016925,0.4394946,0.01477158,0.8976169,73.73347
0.7258292,9.722886,-2.695443,-0.04471678,0.4446653,0.02223408,0.8943036,73.76681
0.7269213,9.722843,-2.694804,-0.05285177,0.4463919,0.02642289,0.8928846,73.80014
