Frame 00000 Rotation: X=0, Y=0, Z=0, W=1 
Frame 01435 Rotation: X=0.6556702, Y=-0.03885478, Z=0.01506898, W=0.7538965 
Frame 01436 Rotation: X=0.6556048, Y=-0.04754274, Z=0.02351732, W=0.753239 
Frame 01437 Rotation: X=0.6554099, Y=-0.05684358, Z=0.03248745, W=0.7524302 
Frame 01438 Rotation: X=0.6550684, Y=-0.06679653, Z=0.04202304, W=0.7514371 
Frame 01439 Rotation: X=0.654556, Y=-0.07746015, Z=0.05218469, W=0.7502221 
Frame 01440 Rotation: X=0.6538261, Y=-0.08904248, Z=0.06316955, W=0.7487273 
Frame 01441 Rotation: X=0.6527861, Y=-0.1019951, Z=0.07539566, W=0.7468486 
Frame 01442 Rotation: X=0.6513796, Y=-0.1160473, Z=0.08859067, W=0.7445734 
Frame 01443 Rotation: X=0.6494246, Y=-0.1319777, Z=0.1034573, W=0.741705 
Frame 01444 Rotation: X=0.6467804, Y=-0.1497647, Z=0.1199233, W=0.7381491 
Frame 01445 Rotation: X=0.6434387, Y=-0.1686676, Z=0.1372421, W=0.7339635 
Frame 01446 Rotation: X=0.6392812, Y=-0.1888247, Z=0.1554742, W=0.7290355 
Frame 01447 Rotation: X=0.6342182, Y=-0.2101985, Z=0.174501, W=0.7232795 
Frame 01448 Rotation: X=0.6282083, Y=-0.2326022, Z=0.1940659, W=0.7166513 
Frame 01449 Rotation: X=0.6211138, Y=-0.256222, Z=0.2142255, W=0.7089961 
Frame 01450 Rotation: X=0.612943, Y=-0.2807546, Z=0.2346026, W=0.7003138 
Frame 01451 Rotation: X=0.6038499, Y=-0.305617, Z=0.2546112, W=0.6907508 
Frame 01452 Rotation: X=0.5943478, Y=-0.3295357, Z=0.2731973, W=0.6808233 
Frame 01453 Rotation: X=0.5842276, Y=-0.3532166, Z=0.2908966, W=0.6702949 
Frame 01454 Rotation: X=0.5734066, Y=-0.3769118, Z=0.307844, W=0.6590709 
Frame 01455 Rotation: X=0.561708, Y=-0.401006, Z=0.3242216, W=0.6469612 
Frame 01456 Rotation: X=0.5499614, Y=-0.4238936, Z=0.3389108, W=0.6348197 
Frame 01457 Rotation: X=0.5378887, Y=-0.4462806, Z=0.3524042, W=0.622351 
Frame 01458 Rotation: X=0.5254744, Y=-0.468284, Z=0.3647619, W=0.6095371 
Frame 01459 Rotation: X=0.5128067, Y=-0.489827, Z=0.3759342, W=0.5964666 
Frame 01460 Rotation: X=0.5001259, Y=-0.5105934, Z=0.3857864, W=0.5833844 
Frame 01461 Rotation: X=0.4868997, Y=-0.5315059, Z=0.3947507, W=0.5697387 
Frame 01462 Rotation: X=0.4738166, Y=-0.5515242, Z=0.4023883, W=0.5562396 
Frame 01463 Rotation: X=0.461087, Y=-0.5704355, Z=0.4087104, W=0.5431004 
Frame 01464 Rotation: X=0.4483268, Y=-0.5888904, Z=0.4140006, W=0.5299194 
Frame 01465 Rotation: X=0.4352691, Y=-0.6073108, Z=0.4183642, W=0.5164164 
Frame 01466 Rotation: X=0.4223458, Y=-0.6251226, Z=0.4216691, W=0.5030317 
Frame 01467 Rotation: X=0.4100052, Y=-0.6417797, Z=0.4239017, W=0.4902266 
Frame 01468 Rotation: X=0.3978404, Y=-0.657886, Z=0.4252476, W=0.4775705 
Frame 01469 Rotation: X=0.3858183, Y=-0.6735229, Z=0.4257533, W=0.4650218 
Frame 01470 Rotation: X=0.3734814, Y=-0.6892923, Z=0.4254423, W=0.4520913 
Frame 01471 Rotation: X=0.3613835, Y=-0.7045007, Z=0.4243273, W=0.4393485 
Frame 01472 Rotation: X=0.3494965, Y=-0.7192072, Z=0.4224618, W=0.4267544 
Frame 01473 Rotation: X=0.338311, Y=-0.7328397, Z=0.4200173, W=0.4148217 
Frame 01474 Rotation: X=0.3269794, Y=-0.746448, Z=0.4168714, W=0.402639 
Frame 01475 Rotation: X=0.3162965, Y=-0.7590953, Z=0.4132908, W=0.3910518 
Frame 01476 Rotation: X=0.3054466, Y=-0.7717604, Z=0.4090522, W=0.3791629 
Frame 01477 Rotation: X=0.2949734, Y=-0.783825, Z=0.4043701, W=0.3675511 
Frame 01478 Rotation: X=0.2846319, Y=-0.7955902, Z=0.3991652, W=0.3559327 
Frame 01479 Rotation: X=0.2748039, Y=-0.8066423, Z=0.3936651, W=0.3447299 
Frame 01480 Rotation: X=0.2653658, Y=-0.8171358, Z=0.3878712, W=0.3338057 
Frame 01481 Rotation: X=0.2559447, Y=-0.8274941, Z=0.3815717, W=0.3227211 
Frame 01482 Rotation: X=0.2469269, Y=-0.8373019, Z=0.3750415, W=0.3119238 
Frame 01483 Rotation: X=0.2380901, Y=-0.8468069, Z=0.3681577, W=0.3011496 
Frame 01484 Rotation: X=0.2293384, Y=-0.8561156, Z=0.3608491, W=0.2902723 
Frame 01485 Rotation: X=0.2209027, Y=-0.8649846, Z=0.3533284, W=0.2795758 
Frame 01486 Rotation: X=0.2126823, Y=-0.8735251, Z=0.3455338, W=0.2689357 
Frame 01487 Rotation: X=0.2046905, Y=-0.881727, Z=0.3374981, W=0.2583688 
Frame 01488 Rotation: X=0.1968642, Y=-0.8896571, Z=0.3291731, W=0.2477901 
Frame 01489 Rotation: X=0.189401, Y=-0.8971168, Z=0.3208029, W=0.2374744 
Frame 01490 Rotation: X=0.1821241, Y=-0.9042872, Z=0.3122204, W=0.2271869 
Frame 01491 Rotation: X=0.175147, Y=-0.9110601, Z=0.3035834, W=0.2170948 
Frame 01492 Rotation: X=0.1687002, Y=-0.9172198, Z=0.29524, W=0.2075608 
Frame 01493 Rotation: X=0.1624036, Y=-0.9231372, Z=0.2867429, W=0.1980438 
Frame 01494 Rotation: X=0.1561144, Y=-0.9289398, Z=0.277906, W=0.1883279 
Frame 01495 Rotation: X=0.1501847, Y=-0.9343047, Z=0.2692418, W=0.178964 
Frame 01496 Rotation: X=0.144423, Y=-0.9394097, Z=0.2605071, W=0.1696691 
Frame 01497 Rotation: X=0.1390147, Y=-0.9440959, Z=0.2520185, W=0.1607625 
Frame 01498 Rotation: X=0.1336094, Y=-0.9486668, Z=0.2432543, W=0.1516818 
Frame 01499 Rotation: X=0.128656, Y=-0.9527489, Z=0.234971, W=0.1431985 
Frame 01500 Rotation: X=0.1238633, Y=-0.9565932, Z=0.2267291, W=0.134838 
Frame 01501 Rotation: X=0.1236309, Y=-0.9567767, Z=0.2263243, W=0.1344289 
Frame 01502 Rotation: X=0.1146813, Y=-0.9636362, Z=0.2103281, W=0.1183876 
Frame 01503 Rotation: X=0.1104318, Y=-0.9667391, Z=0.2024763, W=0.1105611 
Frame 01504 Rotation: X=0.1062525, Y=-0.9696863, Z=0.1945939, W=0.1027238 
Frame 01505 Rotation: X=0.1023139, Y=-0.9723632, Z=0.1870237, W=0.09520486 
Frame 01506 Rotation: X=0.09844475, Y=-0.974892, Z=0.1794579, W=0.08768794 
Frame 01507 Rotation: X=0.09472151, Y=-0.9772259, Z=0.1720611, W=0.08032676 
Frame 01508 Rotation: X=0.09118664, Y=-0.9793466, Z=0.1649379, W=0.07321746 
Frame 01509 Rotation: X=0.08781049, Y=-0.9812811, Z=0.1580482, W=0.06631383 
Frame 01510 Rotation: X=0.08454469, Y=-0.9830643, Z=0.1513069, W=0.05952368 
Frame 01511 Rotation: X=0.08148874, Y=-0.9846516, Z=0.1449323, W=0.05306213 
Frame 01512 Rotation: X=0.0784151, Y=-0.9861659, Z=0.1384568, W=0.04644956 
Frame 01513 Rotation: X=0.07551028, Y=-0.9875193, Z=0.1322764, W=0.04008507 
Frame 01514 Rotation: X=0.07268038, Y=-0.9887627, Z=0.1261965, W=0.03376762 
Frame 01515 Rotation: X=0.06998311, Y=-0.989877, Z=0.1203435, W=0.02762813 
Frame 01516 Rotation: X=0.06737816, Y=-0.9908857, Z=0.1146303, W=0.02157845 
Frame 01517 Rotation: X=0.06488786, Y=-0.9917864, Z=0.1091045, W=0.01567258 
Frame 01518 Rotation: X=0.06258467, Y=-0.9925626, Z=0.1039274, W=0.01009196 
Frame 01519 Rotation: X=0.06038174, Y=-0.9932525, Z=0.09890395, W=0.004637057 
Frame 01520 Rotation: X=0.05821849, Y=-0.9938789, Z=0.09388615, W=-0.0008457063 
Frame 01521 Rotation: X=0.05616422, Y=-0.9944255, Z=0.08902454, W=-0.006181579 
Frame 01522 Rotation: X=0.05424238, Y=-0.9948928, Z=0.08436985, W=-0.01130187 
Frame 01523 Rotation: X=0.05231922, Y=-0.9953161, Z=0.0795878, W=-0.01656504 
Frame 01524 Rotation: X=0.05053008, Y=-0.9956678, Z=0.07500397, W=-0.02160658 
Frame 01525 Rotation: X=0.04879493, Y=-0.9959675, Z=0.07041082, W=-0.02664844 
Frame 01526 Rotation: X=0.04716088, Y=-0.9962097, Z=0.06592718, W=-0.03155369 
Frame 01527 Rotation: X=0.04561028, Y=-0.9964007, Z=0.06150378, W=-0.03637018 
Frame 01528 Rotation: X=0.04415246, Y=-0.9965422, Z=0.05716652, W=-0.04106377 
Frame 01529 Rotation: X=0.04277579, Y=-0.9966386, Z=0.05288092, W=-0.04566608 
Frame 01530 Rotation: X=0.04147443, Y=-0.9966925, Z=0.04863025, W=-0.05018928 
Frame 01531 Rotation: X=0.04027936, Y=-0.9967063, Z=0.04452044, W=-0.05451627 
Frame 01532 Rotation: X=0.03913498, Y=-0.9966831, Z=0.04036392, W=-0.05883934 
Frame 01533 Rotation: X=0.03807468, Y=-0.9966248, Z=0.03627951, W=-0.06303234 
Frame 01534 Rotation: X=0.03708787, Y=-0.9965333, Z=0.03223577, W=-0.06713304 
Frame 01535 Rotation: X=0.0361685, Y=-0.9964091, Z=0.02821127, W=-0.07116855 
Frame 01536 Rotation: X=0.03531788, Y=-0.9962537, Z=0.02421641, W=-0.07513228 
Frame 01537 Rotation: X=0.0344996, Y=-0.9960591, Z=0.0200707, W=-0.07920422 
Frame 01538 Rotation: X=0.03374681, Y=-0.9958313, Z=0.01592979, W=-0.08323126 
Frame 01539 Rotation: X=0.03306196, Y=-0.9955727, Z=0.01181808, W=-0.08719114 
Frame 01540 Rotation: X=0.03244372, Y=-0.9952857, Z=0.007751083, W=-0.09107015 
Frame 01541 Rotation: X=0.03188702, Y=-0.9949712, Z=0.003719296, W=-0.0948775 
Frame 01542 Rotation: X=0.03138062, Y=-0.9946252, Z=-0.0003404914, W=-0.09867088 
Frame 01543 Rotation: X=0.03093619, Y=-0.99426, Z=-0.004302539, W=-0.1023308 
Frame 01544 Rotation: X=0.0305346, Y=-0.9938653, Z=-0.00829735, W=-0.1059747 
Frame 01545 Rotation: X=0.03018647, Y=-0.9934583, Z=-0.0121721, W=-0.1094593 
Frame 01546 Rotation: X=0.02987505, Y=-0.9930282, Z=-0.01605231, W=-0.1128928 
Frame 01547 Rotation: X=0.0295975, Y=-0.9925781, Z=-0.01992773, W=-0.1162567 
Frame 01548 Rotation: X=0.02936381, Y=-0.9921383, Z=-0.02357059, W=-0.1193478 
Frame 01549 Rotation: X=0.02915203, Y=-0.9916821, Z=-0.02723155, W=-0.1223735 
Frame 01550 Rotation: X=0.02895762, Y=-0.9912088, Z=-0.0309363, W=-0.1253377 
Frame 01551 Rotation: X=0.02878305, Y=-0.9907383, Z=-0.03455518, W=-0.1281216 
Frame 01552 Rotation: X=0.02862051, Y=-0.990267, Z=-0.0381457, W=-0.1307557 
Frame 01553 Rotation: X=0.02846768, Y=-0.9898067, Z=-0.04165127, W=-0.1331826 
Frame 01554 Rotation: X=0.02832305, Y=-0.989372, Z=-0.04499005, W=-0.1353396 
Frame 01555 Rotation: X=0.02817424, Y=-0.9889455, Z=-0.04833209, W=-0.1373208 
Frame 01556 Rotation: X=0.02801958, Y=-0.9885417, Z=-0.05159977, W=-0.1390596 
Frame 01557 Rotation: X=0.02785888, Y=-0.9881753, Z=-0.05470198, W=-0.1405034 
Frame 01558 Rotation: X=0.02767704, Y=-0.9878268, Z=-0.05783607, W=-0.1417296 
Frame 01559 Rotation: X=0.02747804, Y=-0.9875167, Z=-0.06085447, W=-0.1426624 
Frame 01560 Rotation: X=0.0272672, Y=-0.9872552, Z=-0.06366149, W=-0.143286 
Frame 01561 Rotation: X=0.02703289, Y=-0.9870285, Z=-0.06640705, W=-0.1436461 
Frame 01562 Rotation: X=0.02676159, Y=-0.9868313, Z=-0.06920157, W=-0.1437326 
Frame 01563 Rotation: X=0.02647661, Y=-0.9866817, Z=-0.07179773, W=-0.1435384 
Frame 01564 Rotation: X=0.02615762, Y=-0.9865688, Z=-0.0743812, W=-0.143057 
Frame 01565 Rotation: X=0.02580652, Y=-0.9864945, Z=-0.07692728, W=-0.1422844 
Frame 01566 Rotation: X=0.0254504, Y=-0.9864605, Z=-0.07926257, W=-0.141299 
Frame 01567 Rotation: X=0.02505515, Y=-0.9864606, Z=-0.08162653, W=-0.1400178 
Frame 01568 Rotation: X=0.024632, Y=-0.9864948, Z=-0.083948, W=-0.1384708 
Frame 01569 Rotation: X=0.02419263, Y=-0.986559, Z=-0.08617842, W=-0.1367096 
Frame 01570 Rotation: X=0.02372782, Y=-0.9866514, Z=-0.0883757, W=-0.134706 
Frame 01571 Rotation: X=0.02323156, Y=-0.9867715, Z=-0.09057236, W=-0.1324352 
Frame 01572 Rotation: X=0.02271869, Y=-0.986913, Z=-0.09270667, W=-0.1299697 
Frame 01573 Rotation: X=0.02217968, Y=-0.9870753, Z=-0.09482894, W=-0.1272709 
Frame 01574 Rotation: X=0.02161807, Y=-0.9872543, Z=-0.09693148, W=-0.1243619 
Frame 01575 Rotation: X=0.02105425, Y=-0.9874398, Z=-0.09895072, W=-0.1213593 
Frame 01576 Rotation: X=0.02045335, Y=-0.9876399, Z=-0.1010202, W=-0.118085 
Frame 01577 Rotation: X=0.01984305, Y=-0.9878419, Z=-0.1030508, W=-0.1146961 
Frame 01578 Rotation: X=0.01920036, Y=-0.9880498, Z=-0.1051271, W=-0.1110731 
Frame 01579 Rotation: X=0.0185517, Y=-0.9882516, Z=-0.107171, W=-0.1073731 
Frame 01580 Rotation: X=0.01788368, Y=-0.9884482, Z=-0.1092332, W=-0.1035299 
Frame 01581 Rotation: X=0.017179, Y=-0.9886407, Z=-0.1113711, W=-0.09945279 
Frame 01582 Rotation: X=0.01645608, Y=-0.9888204, Z=-0.11353, W=-0.09525957 
Frame 01583 Rotation: X=0.01570272, Y=-0.9889868, Z=-0.115746, W=-0.09089233 
Frame 01584 Rotation: X=0.01491667, Y=-0.9891368, Z=-0.1180222, W=-0.08635204 
Frame 01585 Rotation: X=0.01410211, Y=-0.9892663, Z=-0.1203423, W=-0.08167747 
Frame 01586 Rotation: X=0.013284, Y=-0.9893699, Z=-0.1226306, W=-0.07702351 
Frame 01587 Rotation: X=0.01242022, Y=-0.9894511, Z=-0.1249995, W=-0.07216257 
Frame 01588 Rotation: X=0.01153204, Y=-0.9895055, Z=-0.1273829, W=-0.06722697 
Frame 01589 Rotation: X=0.01058989, Y=-0.9895326, Z=-0.1298503, W=-0.06206378 
Frame 01590 Rotation: X=0.009578962, Y=-0.9895285, Z=-0.1324276, W=-0.05660776 
Frame 01591 Rotation: X=0.008558757, Y=-0.9894922, Z=-0.1349515, W=-0.05118645 
Frame 01592 Rotation: X=0.007457776, Y=-0.9894187, Z=-0.1375908, W=-0.04542993 
Frame 01593 Rotation: X=0.006310238, Y=-0.9893077, Z=-0.1402432, W=-0.03952551 
Frame 01594 Rotation: X=0.005163162, Y=-0.989165, Z=-0.1427919, W=-0.03371063 
Frame 01595 Rotation: X=0.003929996, Y=-0.9889789, Z=-0.1454191, W=-0.02754454 
Frame 01596 Rotation: X=0.002657753, Y=-0.988754, Z=-0.1480079, W=-0.02126189 
Frame 01597 Rotation: X=0.001357735, Y=-0.9884919, Z=-0.1505311, W=-0.01491109 
Frame 01598 Rotation: X=2.56128E-05, Y=-0.9881912, Z=-0.1529916, W=-0.008459692 
Frame 01599 Rotation: X=-0.001298545, Y=-0.9878618, Z=-0.1553162, W=-0.002088807 
Frame 01600 Rotation: X=-0.002631504, Y=-0.9875003, Z=-0.1575372, W=0.00429771 
Frame 01601 Rotation: X=-0.002698926, Y=-0.9874812, Z=-0.1576464, W=0.004620294 
Frame 01602 Rotation: X=-0.005407776, Y=-0.9866562, Z=-0.1617742, W=0.01758984 
Frame 01603 Rotation: X=-0.006800692, Y=-0.9861844, Z=-0.1637216, W=0.02427765 
Frame 01604 Rotation: X=-0.0081502, Y=-0.9856979, Z=-0.1654857, W=0.0307883 
Frame 01605 Rotation: X=-0.009496074, Y=-0.985183, Z=-0.1671267, W=0.03732303 
Frame 01606 Rotation: X=-0.01083151, Y=-0.9846426, Z=-0.1686361, W=0.04385765 
Frame 01607 Rotation: X=-0.01215658, Y=-0.9840763, Z=-0.1700174, W=0.05040021 
Frame 01608 Rotation: X=-0.01346935, Y=-0.9834843, Z=-0.1712723, W=0.05694882 
Frame 01609 Rotation: X=-0.01477999, Y=-0.9828607, Z=-0.1724136, W=0.06356044 
Frame 01610 Rotation: X=-0.01605128, Y=-0.9822232, Z=-0.1734155, W=0.0700516 
Frame 01611 Rotation: X=-0.01733251, Y=-0.9815458, Z=-0.1743213, W=0.07667763 
Frame 01612 Rotation: X=-0.01858853, Y=-0.980846, Z=-0.1751091, W=0.08326164 
Frame 01613 Rotation: X=-0.01977108, Y=-0.9801523, Z=-0.1757611, W=0.08954649 
Frame 01614 Rotation: X=-0.0209436, Y=-0.9794294, Z=-0.1763234, W=0.09586209 
Frame 01615 Rotation: X=-0.02207083, Y=-0.9786993, Z=-0.1767855, W=0.1020177 
Frame 01616 Rotation: X=-0.02317642, Y=-0.9779479, Z=-0.1771678, W=0.1081317 
Frame 01617 Rotation: X=-0.02427673, Y=-0.9771636, Z=-0.1774797, W=0.1142937 
Frame 01618 Rotation: X=-0.02529889, Y=-0.9764009, Z=-0.1777112, W=0.1200838 
Frame 01619 Rotation: X=-0.02631688, Y=-0.9756071, Z=-0.1778879, W=0.1259134 
Frame 01620 Rotation: X=-0.02728084, Y=-0.9748228, Z=-0.1780072, W=0.1314908 
Frame 01621 Rotation: X=-0.02823, Y=-0.9740182, Z=-0.1780813, W=0.1370356 
Frame 01622 Rotation: X=-0.0291504, Y=-0.9732061, Z=-0.1781121, W=0.1424651 
Frame 01623 Rotation: X=-0.03003065, Y=-0.9723989, Z=-0.1781054, W=0.1477056 
Frame 01624 Rotation: X=-0.03085025, Y=-0.9716194, Z=-0.1780666, W=0.1526313 
Frame 01625 Rotation: X=-0.03166581, Y=-0.9708157, Z=-0.1779965, W=0.1575803 
Frame 01626 Rotation: X=-0.03243637, Y=-0.9700294, Z=-0.177902, W=0.1623017 
Frame 01627 Rotation: X=-0.03313703, Y=-0.9692901, Z=-0.1777891, W=0.1666428 
Frame 01628 Rotation: X=-0.03378797, Y=-0.9685806, Z=-0.1776575, W=0.1707273 
Frame 01629 Rotation: X=-0.03441736, Y=-0.9678714, Z=-0.1774988, W=0.1747416 
Frame 01630 Rotation: X=-0.03498641, Y=-0.9672071, Z=-0.177318, W=0.1784507 
Frame 01631 Rotation: X=-0.03547552, Y=-0.9666143, Z=-0.1771186, W=0.181734 
Frame 01632 Rotation: X=-0.03589645, Y=-0.9660826, Z=-0.1768941, W=0.1846739 
Frame 01633 Rotation: X=-0.03626201, Y=-0.9655966, Z=-0.1766264, W=0.1873807 
Frame 01634 Rotation: X=-0.03654971, Y=-0.9651859, Z=-0.1763142, W=0.1897199 
Frame 01635 Rotation: X=-0.03674623, Y=-0.964873, Z=-0.1759659, W=0.1915878 
Frame 01636 Rotation: X=-0.03686342, Y=-0.9646426, Z=-0.1755562, W=0.1930953 
Frame 01637 Rotation: X=-0.03689511, Y=-0.9645007, Z=-0.1750538, W=0.1942508 
Frame 01638 Rotation: X=-0.03683536, Y=-0.9644642, Z=-0.17448, W=0.194958 
Frame 01639 Rotation: X=-0.03668325, Y=-0.9645335, Z=-0.173802, W=0.1952495 
Frame 01640 Rotation: X=-0.0364241, Y=-0.9647242, Z=-0.1729651, W=0.1950987 
Frame 01641 Rotation: X=-0.03607765, Y=-0.965026, Z=-0.172017, W=0.1945083 
Frame 01642 Rotation: X=-0.03561829, Y=-0.9654649, Z=-0.1708656, W=0.1934266 
Frame 01643 Rotation: X=-0.0350605, Y=-0.9660327, Z=-0.1695239, W=0.1918677 
Frame 01644 Rotation: X=-0.03443526, Y=-0.9666998, Z=-0.168034, W=0.189922 
Frame 01645 Rotation: X=-0.03370868, Y=-0.9675062, Z=-0.166286, W=0.1874686 
Frame 01646 Rotation: X=-0.03290428, Y=-0.9684311, Z=-0.1642995, W=0.1845648 
Frame 01647 Rotation: X=-0.03205815, Y=-0.9694358, Z=-0.1621305, W=0.1813291 
Frame 01648 Rotation: X=-0.03115595, Y=-0.9705397, Z=-0.1597097, W=0.1776931 
Frame 01649 Rotation: X=-0.03021201, Y=-0.9717291, Z=-0.1570379, W=0.1736921 
Frame 01650 Rotation: X=-0.02925245, Y=-0.9729739, Z=-0.1541542, W=0.1694181 
Frame 01651 Rotation: X=-0.02823188, Y=-0.9743394, Z=-0.1508721, W=0.1646309 
Frame 01652 Rotation: X=-0.02724807, Y=-0.9757003, Z=-0.1474626, W=0.1597535 
Frame 01653 Rotation: X=-0.0262171, Y=-0.9771784, Z=-0.1435897, W=0.1543281 
Frame 01654 Rotation: X=-0.0252235, Y=-0.9786596, Z=-0.1395169, W=0.1487422 
Frame 01655 Rotation: X=-0.02425048, Y=-0.980173, Z=-0.1351397, W=0.1428641 
Frame 01656 Rotation: X=-0.02332422, Y=-0.9816821, Z=-0.1305394, W=0.1368054 
Frame 01657 Rotation: X=-0.02241287, Y=-0.9832472, Z=-0.1254965, W=0.1302816 
Frame 01658 Rotation: X=-0.02159416, Y=-0.9847393, Z=-0.1204034, W=0.1237954 
Frame 01659 Rotation: X=-0.02082009, Y=-0.9862483, Z=-0.1149351, W=0.1169226 
Frame 01660 Rotation: X=-0.02010709, Y=-0.9877537, Z=-0.1091173, W=0.1096891 
Frame 01661 Rotation: X=-0.01950167, Y=-0.9891608, Z=-0.1033013, W=0.1025158 
Frame 01662 Rotation: X=-0.01896435, Y=-0.9905694, Z=-0.0970483, W=0.09483875 
Frame 01663 Rotation: X=-0.01853368, Y=-0.9919035, Z=-0.09065212, W=0.08698387 
Frame 01664 Rotation: X=-0.01821028, Y=-0.9931804, Z=-0.08399614, W=0.07877713 
Frame 01665 Rotation: X=-0.01801047, Y=-0.9943632, Z=-0.07723594, W=0.07037114 
Frame 01666 Rotation: X=-0.0179393, Y=-0.9954406, Z=-0.0704172, W=0.06178708 
Frame 01667 Rotation: X=-0.01799953, Y=-0.9964207, Z=-0.06344965, W=0.05287754 
Frame 01668 Rotation: X=-0.01819905, Y=-0.9972915, Z=-0.05635213, W=0.04362231 
Frame 01669 Rotation: X=-0.01854239, Y=-0.9980395, Z=-0.04915347, W=0.03401973 
Frame 01670 Rotation: X=-0.01901305, Y=-0.9986308, Z=-0.04216069, W=0.02444378 
Frame 01671 Rotation: X=-0.01960844, Y=-0.9990776, Z=-0.03525714, W=0.01471864 
Frame 01672 Rotation: X=-0.02036351, Y=-0.9993887, Z=-0.02809139, W=0.004296101 
Frame 01673 Rotation: X=-0.0212321, Y=-0.9995323, Z=-0.02111106, W=-0.006219946 
Frame 01674 Rotation: X=-0.02224378, Y=-0.9995048, Z=-0.01404427, W=-0.01727134 
Frame 01675 Rotation: X=-0.0233615, Y=-0.9992955, Z=-0.007148209, W=-0.02849314 
Frame 01676 Rotation: X=-0.0245489, Y=-0.9989123, Z=-0.0005712519, W=-0.03964049 
Frame 01677 Rotation: X=-0.02579425, Y=-0.998363, Z=0.005709839, W=-0.05073 
Frame 01678 Rotation: X=-0.02715268, Y=-0.9976138, Z=0.01201122, W=-0.06233129 
Frame 01679 Rotation: X=-0.02855731, Y=-0.9966908, Z=0.01804582, W=-0.07393458 
Frame 01680 Rotation: X=-0.02996072, Y=-0.9956276, Z=0.02368363, W=-0.08524767 
Frame 01681 Rotation: X=-0.03138418, Y=-0.9944112, Z=0.02907003, W=-0.09652133 
Frame 01682 Rotation: X=-0.03282027, Y=-0.9930452, Z=0.03422169, W=-0.1077644 
Frame 01683 Rotation: X=-0.0342723, Y=-0.9915219, Z=0.03918424, W=-0.1190562 
Frame 01684 Rotation: X=-0.03573215, Y=-0.9898427, Z=0.04396264, W=-0.1303919 
Frame 01685 Rotation: X=-0.03711433, Y=-0.9881105, Z=0.0483216, W=-0.141157 
Frame 01686 Rotation: X=-0.03851624, Y=-0.9862055, Z=0.05260021, W=-0.1521463 
Frame 01687 Rotation: X=-0.03986315, Y=-0.9842314, Z=0.05658575, W=-0.162781 
Frame 01688 Rotation: X=-0.04119522, Y=-0.9821358, Z=0.06041801, W=-0.1733837 
Frame 01689 Rotation: X=-0.04247422, Y=-0.9799788, Z=0.06400714, W=-0.1836863 
Frame 01690 Rotation: X=-0.04368097, Y=-0.977806, Z=0.06731843, W=-0.1935346 
Frame 01691 Rotation: X=-0.0448562, Y=-0.9755563, Z=0.07047641, W=-0.203251 
Frame 01692 Rotation: X=-0.04600421, Y=-0.9732243, Z=0.07350153, W=-0.2128749 
Frame 01693 Rotation: X=-0.04712288, Y=-0.970816, Z=0.07639622, W=-0.2223948 
Frame 01694 Rotation: X=-0.04819138, Y=-0.9683827, Z=0.07911517, W=-0.2316321 
Frame 01695 Rotation: X=-0.04919572, Y=-0.9659729, Z=0.08163046, W=-0.2404428 
Frame 01696 Rotation: X=-0.05015089, Y=-0.9635859, Z=0.08398273, W=-0.2488655 
Frame 01697 Rotation: X=-0.05112588, Y=-0.9611201, Z=0.08634457, W=-0.257253 
Frame 01698 Rotation: X=-0.05211001, Y=-0.9586239, Z=0.08868542, W=-0.2654425 
Frame 01699 Rotation: X=-0.0530562, Y=-0.9562157, Z=0.09089947, W=-0.273082 
Frame 01700 Rotation: X=-0.05399702, Y=-0.953813, Z=0.09306759, W=-0.2804702 
Frame 01701 Rotation: X=-0.0540429, Y=-0.9536954, Z=0.09317262, W=-0.2808262 
Frame 01702 Rotation: X=-0.05589649, Y=-0.9489506, Z=0.09733769, W=-0.2947774 
Frame 01703 Rotation: X=-0.05682323, Y=-0.9465404, Z=0.09938434, W=-0.3015878 
Frame 01704 Rotation: X=-0.05774809, Y=-0.9441087, Z=0.1013987, W=-0.3082894 
Frame 01705 Rotation: X=-0.05861029, Y=-0.9418095, Z=0.1032494, W=-0.3144825 
Frame 01706 Rotation: X=-0.05944797, Y=-0.9395338, Z=0.1050215, W=-0.3204882 
Frame 01707 Rotation: X=-0.06028695, Y=-0.9371973, Z=0.1067678, W=-0.3265386 
Frame 01708 Rotation: X=-0.06107223, Y=-0.9349357, Z=0.1083724, W=-0.3322962 
Frame 01709 Rotation: X=-0.06181042, Y=-0.9327042, Z=0.1098557, W=-0.3378966 
Frame 01710 Rotation: X=-0.06249741, Y=-0.9304752, Z=0.111215, W=-0.3434259 
Frame 01711 Rotation: X=-0.06311882, Y=-0.9282466, Z=0.1124274, W=-0.3489045 
Frame 01712 Rotation: X=-0.06363552, Y=-0.9261179, Z=0.1134227, W=-0.3541066 
Frame 01713 Rotation: X=-0.06405403, Y=-0.9240287, Z=0.1142193, W=-0.3591965 
Frame 01714 Rotation: X=-0.06436172, Y=-0.9219753, Z=0.1147982, W=-0.3641985 
Frame 01715 Rotation: X=-0.06454223, Y=-0.9199813, Z=0.1151331, W=-0.3690706 
Frame 01716 Rotation: X=-0.06458607, Y=-0.918053, Z=0.1152105, W=-0.37381 
Frame 01717 Rotation: X=-0.06449116, Y=-0.91628, Z=0.1150308, W=-0.3782061 
Frame 01718 Rotation: X=-0.06425187, Y=-0.9145631, Z=0.1145864, W=-0.3825128 
